paper_id,title,abstract,authors,year,doi,link,database,llm_summary,i1_hint,i2_hint,i3_hint,model,reviewer,decision,notes,timestamp
b127fcd8bbc8c65b,Changing beliefs and the term structure of interest rates: Cross-equation restrictions with drifting parameters,"This paper shows how to estimate a Bayesian VAR with drifting parameters and nonlinear cross-equation restrictions. The restrictions promote parsimony by reducing the dimension of the drifting component in conditional mean parameters. As an application, the paper investigates an anticipated-utility version of the expectations model of the term structure. The estimates suggest that changing beliefs matter for understanding the yield curve and point to an intriguing clue about risk premia. Local approximations to the mean yield spread are highly correlated with the variance of the trend short rate, suggesting a connection between uncertainty about the long-run target of monetary policy and risk premia on long-term bonds. © 2005 Elsevier Inc. All rights reserved. © 2018 Elsevier B.V., All rights reserved.","Cogley, T.",2005,10.1016/j.red.2005.01.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-16244390866&doi=10.1016%2Fj.red.2005.01.004&partnerID=40&md5=0033d48127db50efe621f016c846fa59,scopus,"This paper presents a method for estimating a Bayesian VAR with drifting parameters and nonlinear cross-equation restrictions, applied to the expectations model of the term structure. The findings suggest that evolving beliefs influence the yield curve and are linked to risk premia, with uncertainty about monetary policy's long-run target correlating with risk premia on long-term bonds.",True,True,False,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:38:29.655069
280680c0ee200d86,Comparison of non-linear optimization algorithms for yield curve estimation,"The yield curve is a very important financial tool used in investment and policy decisions. Its estimation from market data is essentially a non-linear optimization problem. In this paper, we compare a diversity of non-linear optimization algorithms for estimating yield curves based on actual bond market data and conclude that certain classes of algorithms are more effective due to the nature of the problem. (C) 2007 Elsevier B.V. All rights reserved.","Manousopoulos, Polychronis; Michalopoulos, Michalis",2009,10.1016/j.ejor.2007.09.017,,wos,"This paper compares various non-linear optimization algorithms for estimating yield curves using real bond market data, finding certain algorithms to be more effective for this financial application.",True,True,False,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:38:56.132952
9b6490fe957a02c8,Constructing Risk Analysis for Changes in China’s Local Government Bond System Based on SSP,"The local government bond system of China has experienced a series of changes from its initial creation to its abolition and then to a recovery again. During the period, the central government always dominated the changing direction of the local government bond system. However, as fiscal decentralization reform has progressed, the institutional needs of local governments and investors have gradually gained attention. As a result, the size and variety of local government bonds are expanding. Through the introduction of analysis of system change based on situation structure performance (SSP), this paper uses Machine Learning (ML) approaches to predict the risk of government debt of China in the context of changing the local government bond system. Besides, this research work includes the comprehensive weight assignment for government debt hazard, fiscal revenue forecasting, default risk calculation, and finally an analysis of the validity of government debt hazard. The system may provide financial signal advice and strategy reference for dealing with hazards in early payment, organizing debt repayment significance order, optimizing fiscal revenue and cost structure, and so on.",,2022,10.1155/2022/4606905,,proquest,"This paper analyzes risks associated with changes in China's local government bond system using a Situation Structure Performance (SSP) framework and Machine Learning (ML) approaches. It aims to predict government debt risk, considering factors like fiscal revenue forecasting and default risk, to provide financial signal advice and strategy references.",True,True,True,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:39:54.943776
7ca6c07a43b0a174,Debt Intolerance: Threshold Level and Composition*,"Fiscal vulnerabilities depend on both the level and composition of government debt. This study examines the role of debt thresholds and debt composition in driving the nonlinear behaviour of long-term interest rates through a novel approach, a panel smooth transition regression with a general logistic model. The main findings are threefold. First, the impact of the expected public debt level on interest rates rises exponentially when the share of foreign private holdings exceeds approximately 20% of government debt denominated in local currency. Second, if the public debt level exceeds a certain level, an increase in foreign private holding of government debt could raise interest rates, offsetting the downward pressure from higher market liquidity. Third, out-of-sample forecasts of this novel non-linear model are more accurate than those of previous methods.","Matsuoka, Hideaki",2022,10.1111/obes.12470,,wos,"This study investigates how the level and composition of government debt influence long-term interest rates using a novel panel smooth transition regression model. It finds that foreign holdings of local currency debt above 20% amplify the impact of debt levels on interest rates, and that increased foreign holdings can raise interest rates beyond a certain debt threshold. The model also demonstrates superior out-of-sample forecasting accuracy compared to previous methods.",True,True,True,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:41:25.638231
00660d636f49d59e,Estimating the Term Structure with Linear Regressions: Getting to the Roots of the Problem,"Linear estimators of the affine term structure model are inconsistent since they cannot reproduce the factors used in estimation. This is a serious handicap empirically, giving a worse fit than the conventional ML estimator that ensures consistency. We show that a simple self-consistent estimator can be constructed using the eigenvalue decomposition of a regression estimator. The remaining parameters of the model follow analytically. Estimates from this model are virtually indistinguishable from that of the ML estimator. We apply the method to estimate various models of U.S. Treasury yields. These exercises greatly extend the range of models that can be estimated. © 2021 Elsevier B.V., All rights reserved.","Goliǹski, A.; Spencer, P.",2021,10.1093/jjfinec/nbz031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099520801&doi=10.1093%2Fjjfinec%2Fnbz031&partnerID=40&md5=fefd9e28937e02b26df6e38c509d65ee,scopus,"This paper proposes a self-consistent estimator for the affine term structure model, which is shown to be consistent and empirically performs similarly to the conventional Maximum Likelihood estimator. The method is applied to estimate U.S. Treasury yield models, expanding the scope of estimable models.",False,True,False,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:44:33.516277
65a824924d8fbb16,Estimating yield curves of the U.S. Treasury securities: An interpolation approach,"Following the approach of interpolation, this paper proposes the multiple exponential decay model to fit yield curves for both the U.S. TIPS market and the conventional Treasury security market. Several estimation methods, including the unconstrained/constrained nonlinear minimization, quadratic programming, and the iterative linear least squares, are applied to estimate the unknown parameters according to different curve-fitting purposes. Comparisons between the proposed model and the alternatives show that the multiple exponential decay successfully (1) adapts to a variety of shapes associated with yield curves, (2) (partially) keeps in line with the economic interpretations of Nelson–Siegel summarized by Diebold and Li (), and (3) dominates the competing models in curve-fitting performance measured by mean fitted-price errors over the sample period. In addition, the exact specification of a nonparametric interpolation model is pinned down by applying three statistical tools, which enable us to jointly take into account validity, optimality, and parsimoniousness of the proposed model. © 2020 Elsevier B.V., All rights reserved.","Guo, F.",2019,10.1002/rfe.1039,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055113189&doi=10.1002%2Frfe.1039&partnerID=40&md5=04461965ab8433b380f1e433878baeda,scopus,"This paper proposes a multiple exponential decay model for fitting yield curves of U.S. Treasury securities and TIPS, using various estimation methods. The model demonstrates adaptability to different yield curve shapes, aligns with economic interpretations, and outperforms competing models in fitting accuracy.",True,True,False,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:45:05.289636
ce476a18889360d0,"Financial conditions, macroeconomic factors and disaggregated bond excess returns","Bond excess returns can be predicted by macro factors, however, large parts remain still unexplained. We apply a novel term structure model to decompose bond excess returns into expected excess returns (risk premia) and the innovation part. In order to explore these risk premia and innovations, we complement macro variables by financial condition variables as possible determinants of bond excess returns. We find that the expected part of bond excess returns is driven by macro factors, whereas innovations seem to be mainly influenced by financial conditions, before and after the financial crisis. Thus, financial conditions, such as financial stress, deserve attention when analyzing bond excess returns. © 2015 Elsevier B.V., All rights reserved.","Fricke, C.; Menkhoff, L.",2015,10.1016/j.jbankfin.2015.03.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930672701&doi=10.1016%2Fj.jbankfin.2015.03.015&partnerID=40&md5=cca2912022d65911e1c5b4829a830f9e,scopus,"This study decomposes bond excess returns into expected excess returns (risk premia) and innovations using a novel term structure model. It investigates the influence of macroeconomic and financial condition variables on these components, finding that macro factors drive expected returns while financial conditions influence innovations, both before and after the financial crisis. The authors suggest that financial conditions, like financial stress, are important for analyzing bond excess returns.",False,True,True,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:54:16.166592
4f0fd761748ec99f,Forecasting interest rates: a comparative assessment of some second-generation nonlinear models,"Modeling and forecasting of interest rates has traditionally proceeded in the framework of linear stationary methods such as ARMA and VAR, but only with moderate success. We examine here three methods, which account for several specific features of the real world asset prices such as nonstationarity and nonlinearity. Our three candidate methods are based, respectively, on a combined wavelet artificial neural network (WANN) analysis, a mixed spectrum (MS) analysis and nonlinear ARMA models with Fourier coefficients (FNLARMA). These models are applied to weekly data on interest rates in India and their forecasting performance is evaluated vis--vis three GARCH models [GARCH (1,1), GARCH-M (1,1) and EGARCH (1,1)] as well as the random walk model. Both the WANN and MS methods show marked improvement over other benchmark models, and may thus hold out several potentials for real world modeling and forecasting of financial data.","Nachane, Dilip; Clavel, Jose G.",2008,10.1080/02664760701835243,,wos,"This study compares the forecasting performance of three nonlinear models (wavelet artificial neural network, mixed spectrum, and nonlinear ARMA with Fourier coefficients) against GARCH models and a random walk model for Indian interest rates. The wavelet artificial neural network and mixed spectrum methods demonstrated significant improvements over the benchmarks.",True,False,True,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:56:26.265731
770dcddf8d700ba0,Interest rate term structure modeling using free-knot splines,"In this article a new methodology for estimating the term structure of interest rates is developed. Using polynomial splines, a reliable approximation to term structure may depend crucially upon intelligent selection of numbers and position of spline knots, which can be a combinatorially very complex task. A different approach based on heuristic optimization techniques called genetic algorithms is presented. The optimal spline function takes into account the goodness of fit of the spline function. The new methodology was applied to estimating the term structure using data on zero-coupon Euro market bonds. © 2006 by The University of Chicago. All rights reserved. © 2011 Elsevier B.V., All rights reserved.","Fernández-Rodríguez, F.",2006,10.1086/508009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847039555&doi=10.1086%2F508009&partnerID=40&md5=8d8b9389b44d5169d8cc6a2819340341,scopus,This article proposes a new method for estimating the term structure of interest rates using free-knot splines and genetic algorithms. It addresses the complexity of traditional spline knot selection by employing heuristic optimization to find an optimal spline function that fits the data well. The methodology was applied to Euro market zero-coupon bond data.,True,True,False,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:59:56.311602
d398e1bb9cf578bc,Iterative and Recursive Estimation in Structural Nonadaptive Models,"An inference method, called latent backfitting, is proposed. This method appears well suited for econometric models where the structural relationships of interest define the observed endogenous variables as a known function of unobserved state variables and unknown parameters. This nonlinear state-space specification paves the way for iterative or recursive EM-like strategies. In the E steps, the state variables are forecasted given the observations and a value of the parameters. In the M steps, these forecasts are used to deduce estimators of the unknown parameters from the statistical model of latent variables. The proposed iterative/recursive estimation is particularly useful for latent regression models and for dynamic equilibrium models involving latent state variables. Practical implementation issues are discussed through the example of term structure models of interest rates. © 2020 Elsevier B.V., All rights reserved.","Pastorello, S.; Patilea, V.; Renault, E.",2003,10.1198/073500103288619124,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242318897&doi=10.1198%2F073500103288619124&partnerID=40&md5=89bd95f11924d290104a4169ffefdf21,scopus,"This paper introduces latent backfitting, an inference method for econometric models where structural relationships define observed endogenous variables as a function of unobserved state variables and parameters. It uses iterative or recursive EM-like strategies for forecasting state variables and estimating parameters. The method is applicable to latent regression and dynamic equilibrium models, with an example of term structure models of interest rates.",True,True,True,gemini-2.5-flash-lite,Olav,M,,2025-10-13T16:01:00.023771
0082a75f3674363a,Local currency bond risk premia: A panel evidence on emerging markets,"This paper investigates the sources of variation in emerging market (EM) local currency bond risk premium. We find that macroeconomic and financial variables contain valuable information in explaining local currency bond excess returns. Additionally, we extend our analysis to investigate how the influence of different factors change depending on the level of global risk appetite. Although macro fundamentals have an important role in explaining the risk premiums during tranquil times, investors pay less attention to changes in inflation forecast in times of high risk aversion. Positive credit rating changes decrease the bond risk premium in both regimes with a different magnitude. Also, the influence of exchange rate volatility is more pronounced during the time of market stress. © 2019 Elsevier B.V., All rights reserved.","Cepni, O.; Güney, I.E.",2019,10.1016/j.ememar.2019.01.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060970321&doi=10.1016%2Fj.ememar.2019.01.002&partnerID=40&md5=13091778147b29cc4c0611f40f380d9f,scopus,"This paper examines the factors influencing emerging market local currency bond risk premiums, utilizing macroeconomic and financial variables. It finds that while macro fundamentals are important during stable periods, inflation forecast changes are less influential during high risk aversion. Credit rating changes consistently reduce risk premiums, and exchange rate volatility has a greater impact during market stress.",False,True,False,gemini-2.5-flash-lite,Olav,M,,2025-10-13T16:02:52.718591
3353e1adf55ac4eb,Local lagged adapted generalized method of moments and applications,"In this work, an attempt is made for developing the local lagged adapted generalized method of moments (LLGMM). This proposed method is composed of: 1) development of the stochastic model for continuous-time dynamic process; 2) development of the discrete-time interconnected dynamic model for statistic process; 3) utilization of Euler-type discretized scheme for nonlinear and nonstationary system of stochastic differential equations; 4) development of generalized method of moment/observation equations by employing lagged adaptive expectation process; 5) introduction of the conceptual and computational parameter estimation problem; 6) formulation of the conceptual and computational state estimation scheme; and 7) definition of the conditional mean square epsilon -best sub-optimal procedure. The development of LLGMM is motivated by parameter and state estimation problems in continuous-time nonlinear and nonstationary stochastic dynamic model validation problems in biological, chemical, engineering, financial, medical, physical, and social sciences. The byproducts of LLGMM are the balance between model specification and model prescription of continuous-time dynamic process and the development of discrete-time interconnected dynamic model of local sample mean and variance statistic process (DTIDMLSMVSP). DTIDMLSMVSP is the generalization of statistic (sample mean and variance) drawn from the static dynamic population problems. Moreover, it is also an alternative approach to the GARCH (1,1) model and its many related variant models (e.g., EGARCH model, GJR GARCH model). It provides an iterative scheme for updating statistic coefficients in a system of generalized method of moment/observation equations. Furthermore, application of the LLGMM method to stochastic differential dynamic models for energy commodity price, U.S. Treasury bill yield interest rate U.S.-U.K. foreign exchange rate exhibits its unique role and scope.",,2017,10.1080/07362994.2016.1213640,,proquest,"This paper introduces the Local Lagged Adapted Generalized Method of Moments (LLGMM), a novel statistical method for parameter and state estimation in continuous-time nonlinear and nonstationary stochastic dynamic models. LLGMM involves developing stochastic and discrete-time models, utilizing Euler-type discretization, employing lagged adaptive expectation for moment equations, and formulating parameter and state estimation schemes. It is motivated by applications in various scientific fields and offers an alternative to GARCH models. The method is applied to models for energy commodity prices, U.S. Treasury bill yields, and U.S.-U.K. foreign exchange rates.",True,True,True,gemini-2.5-flash-lite,Olav,M,,2025-10-13T16:03:28.600741
