paper_id,title,abstract,authors,year,doi,link,database,llm_summary,i1_hint,i2_hint,i3_hint,model,reviewer,decision,notes,timestamp
7736932495ba615c,A comprehensive investigation on the predictive power of economic policy uncertainty from non-US countries for US stock market returns,"This study uses economic policy uncertainty (EPU) indices for ten developed countries, three diffusion models, and five combination methods to forecast excess returns in the U.S. stock market. It shows empirically that, over the period January 1997 to January 2022, non-U.S. EPU indices have better predictive power for U.S. equity market excess returns than the U.S. EPU index itself. This illustrates how economic information from interna-tional markets can affect the U.S. stock market. This finding challenges the extensively recognized view that the U.S. is where important market signals are initially transmitted to other markets, suggesting that this belief is incomplete. Our outcomes are robust to a battery of tests covering model selection, model specification, forecast horizons, and the pandemic period, and their economic values are assessed. The findings are essential for the financial field to confront future fierce situations and crises.","Huang, Yisu; Ma, Feng; Bouri, Elie; Huang, Dengshi",2023,10.1016/j.irfa.2023.102656,,wos,"This study investigates the predictive power of economic policy uncertainty (EPU) from ten developed non-US countries for US stock market returns. Using three diffusion models and five combination methods from January 1997 to January 2022, the research finds that non-US EPU indices are better predictors of US equity market excess returns than the US EPU index. This suggests that international economic information impacts the US stock market, challenging the traditional view of US market primacy. The findings are robust across various tests and have implications for the financial field.",True,False,True,gemini-2.5-flash-lite,Olav,N,,2025-10-13T15:19:30.873566
6b84e9b3a4dbcbf6,A differential evolution algorithm for yield curve estimation,"Modeling the term structure of government bond yields is of great interest to macroeconomists and financial market practitioners. It is crucial for bonds and derivatives pricing, risk management, and reveals market expectations, which is essential for monetary policy decisions. This paper suggests the use of a differential evolutionary algorithm to estimate yield curves for US Treasury bonds. It considers parsimonious modeling to avoid non-convergence and high instability of traditional optimization algorithms when estimating model parameters caused by the choice of their initial values during curve fitting. In this approach, the whole yield curve for different maturities is obtained by models parameters estimates. Computational experiments show that the differential evolutionary algorithm provides more accurate yield curves than the ones derived by nonlinear least squares and genetic algorithm approaches. © 2016 Elsevier B.V., All rights reserved.","Maciel, L.; Gomide, F.; Ballini, R.",2016,10.1016/j.matcom.2016.04.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971623035&doi=10.1016%2Fj.matcom.2016.04.004&partnerID=40&md5=b9d939ee042f35134b929a881b51fb90,scopus,"This paper proposes a differential evolutionary algorithm for estimating yield curves of US Treasury bonds. It aims to overcome limitations of traditional optimization methods by using a parsimonious modeling approach. The algorithm's accuracy is compared to nonlinear least squares and genetic algorithms, showing superior performance.",True,True,False,gemini-2.5-flash-lite,Olav,M,,2025-10-13T15:21:00.385216
24e4d383bd202c0a,A dynamic factor model of the yield curve components as a predictor of the economy,"In this paper, we propose an econometric model of the joint dynamic relationship between the Treasury yield curve components and the economy, for predicting business cycle turning points. The nonlinear multivariate dynamic factor model takes into account not only the popular slope, but also information extracted from the level and curvature of the yield curve, and from macroeconomic variables. We investigate the interrelationship between the phases of cyclical fluctuations in yield curve components and the phases of the business cycle. The results indicate a strong interrelationship between the yield curve and the economy. The proposed model has substantial incremental predictive value relative to alternative specifications. This result holds both in-sample and out-of-sample, using revised and real time unrevised data. © 2016 Elsevier B.V., All rights reserved.","Chauvet, M.; Senyuz, Z.",2016,10.1016/j.ijforecast.2015.05.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955313253&doi=10.1016%2Fj.ijforecast.2015.05.007&partnerID=40&md5=a41c2d9e062771db7347649b91b21ab4,scopus,"This paper proposes a nonlinear multivariate dynamic factor model to predict business cycle turning points using Treasury yield curve components (slope, level, curvature) and macroeconomic variables. The model demonstrates significant predictive value, both in-sample and out-of-sample, highlighting a strong interrelationship between the yield curve and the economy.",True,True,True,gemini-2.5-flash-lite,Olav,Y,,2025-10-13T15:23:18.176997
c25e22f6b2dd0dd1,A further analysis of robust regression modeling and data mining corrections testing in global stocks,"In this analysis of the risk and return of stocks in global markets, we build a reasonably large number of stock selection models and create optimized portfolios to outperform a global benchmark. We apply robust regression techniques, LAR regression, and LASSO regression modeling to estimate stock selection models. Markowitz-based optimization techniques is used in portfolio construction within a global stock universe. We apply the Markowitz–Xu data mining corrections test to a global stock universe. We find that (1) robust regression applications are appropriate for modeling stock returns in global markets; (2) weighted latent root regression robust regression techniques work as well as LAR and LASSO-Regressions in building effective stock selection models; (3) mean–variance techniques continue to produce portfolios capable of generating excess returns above transactions costs; and (4) our models pass several data mining tests such that regression models produce statistically significant asset selection for global stocks. Recent Sturdy-Regression modeling technique may offer the greatest potential for further research for statistically based stock selection modeling. © 2021 Elsevier B.V., All rights reserved.","Guerard, J.B.; Xu, G.; Markowitz, H.",2021,10.1007/s10479-020-03521-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079228702&doi=10.1007%2Fs10479-020-03521-y&partnerID=40&md5=e087ffa22478c084792e3b0edf880973,scopus,"This study analyzes stock returns in global markets using robust regression, LAR, and LASSO regression for stock selection models and Markowitz-based optimization for portfolio construction. The findings suggest that robust regression is suitable for modeling stock returns, weighted latent root regression performs comparably to LAR and LASSO, mean-variance techniques can generate excess returns, and the models pass data mining tests, indicating statistically significant asset selection. The authors suggest further research into Sturdy-Regression modeling.",True,False,True,gemini-2.5-flash-lite,Olav,N,,2025-10-13T15:23:33.109870
d009405b1fa5fcaa,A hybrid novel framework for flood disaster risk control in developing countries based on smart prediction systems and prioritized scenarios,"A Decision Support System (DSS) is a highly efficient concept for managing complex objects in nature or human-made phenomena. The main purpose of the present study is related to designing and implementation of real-time monitoring, prediction, and control system for flood disaster management as a DSS. Likewise, the problem of statement in the research is correlated to implementation of a system for different climates of Iran as a unique flood control system. For the first time, this study coupled hydrological data mining, Machine Learning (ML), and Multi-Criteria Decision Making (MCDM) as smart alarm and prevention systems. Likewise, it created the platform for conditional management of floods in Iran's different clusters of climates. According to the KMeans clustering system, which determines homogeneity of the hydrology of a specific region, Iran's rainfall is heterogeneous with 0.61 score, which is approved high efficiency of clustering in a vast country such as Iran with four seasons and different climates. In contrast, the relation of rainfall and flood disaster is evaluated by Nearest Neighbors Classification (NNC), Stochastic Gradient Descent (SGD), Gaussian Process Classifier (GPC), and Neural Network (NN) algorithms which have an acceptable correlation coefficient with a mean of 0.7. The machine learning outputs demonstrated that based on valid data existence problems in developing countries, just with verified precipitation records, the flood disaster can be estimated with high efficiency. In the following, Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS) method as a Game Theory (GT) technique ranked the preventive flood damages strategies through three social (Se 1), environmental (Se 2), and economic (Se 3) crises scenarios. The solutions of flood disaster management are collected from literature review, and the opinion approves them of 9 senior experts who are retired from a high level of water resource management positions of Iran. The outcomes of the TOPSIS method proved that National announcement for public-institutional participation for rapid response and funding (G1-2), Establishment of delay structures to increase flood focus time to give the animals in the ecosystem the opportunity to escape to the upstream points and to preserve the habitat (G 2–8), and Granting free national financial resources by government agencies in order to rebuild sensitive infrastructure such as railways, hospitals, schools, etc. to the provincial treasury (G3-10) are selected as the best solution of flood management in Social, Environmental, and Economic crises, respectively. Finally, the collected data are categorized in Social, Environmental, and Economic aspects as three dimensions of Sustainable Development Goals (SDGs) and ranked based on the opinion of 32 experts in the five provinces of present case studies.",,2022,10.1016/j.jenvman.2022.114939,,proquest,"This study proposes a hybrid framework for flood disaster risk control in developing countries, integrating real-time monitoring, prediction, and control as a Decision Support System (DSS). It combines hydrological data mining, Machine Learning (ML), and Multi-Criteria Decision Making (MCDM) for smart alarm and prevention systems. The framework was applied to Iran's diverse climates, using KMeans clustering for hydrological homogeneity and ML algorithms (Nearest Neighbors, SGD, GPC, NN) to correlate rainfall with flood disasters, achieving a mean correlation coefficient of 0.7. The TOPSIS method, a Game Theory technique, ranked preventive strategies based on social, environmental, and economic crises, with expert opinions guiding the selection of top solutions for each crisis type. The findings were categorized according to Sustainable Development Goals (SDGs).",True,False,True,gemini-2.5-flash-lite,Olav,N,,2025-10-13T15:23:41.590847
ac5e1389100fd935,A machine learning based asset pricing factor model comparison on anomaly portfolios,"We frame asset pricing linear factor models in a machine learning context and consider related comparisons of their predictive performance against ordinary least squares linear regression over a dataset of anomaly portfolios. Specific regression models involved in the comparison include regularized linear, support vector machines, neural networks, and tree based models among others. Performance metrics are presented on a model, portfolio group, and sequential basis, and the strongest predictors are recommended as alternative techniques for the problem of excess return forecasting.",,2021,10.1016/j.econlet.2021.109919,,proquest,"This study compares the predictive performance of various machine learning-based asset pricing factor models against ordinary least squares linear regression using anomaly portfolios. The models evaluated include regularized linear models, support vector machines, neural networks, and tree-based models. Performance is assessed across different levels, and the most effective predictors for excess return forecasting are identified.",True,False,True,gemini-2.5-flash-lite,Olav,N,,2025-10-13T15:23:49.828562
0c90039e02d794b5,A machine learning portfolio allocation system for IPOs in Korean markets using GA-rough set theory,"An initial public offering (IPO) is a type of public offering in which a company's shares are sold to institutional and individual investors. While the majority of studies on IPOs have focused on the efficiency of raising capital and price adequacy in IPOs, studies on portfolio allocation strategies for IPO stocks are relatively scarce. This paper develops a machine learning investment strategy for IPO stocks based on rough set theory and a genetic algorithm (GA-rough set theory). To reduce issues of information asymmetry, we use nonfinancial data that are publicly available to individual and institutional investors in the IPO process. Based on the rule sets generated from the training sets, we conduct 120 tests with various conditions involving the target days and the partition of the training and testing sets, and we find excess returns of the constructed portfolios compared to the benchmark portfolios. Investors in IPO stocks can formulate more efficient investment strategies using our system. In this sense, the system developed in this paper contributes to the efficiency of financial markets and helps achieve sustained economic growth. © 2021 Elsevier B.V., All rights reserved.","Kim, J.; Shin, S.; Lee, H.S.; Oh, K.J.",2019,10.3390/su11236803,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076596987&doi=10.3390%2Fsu11236803&partnerID=40&md5=13ff053dd22d5b0ae2fb194bf4f0dde3,scopus,"This paper proposes a machine learning system for IPO stock portfolio allocation in Korean markets, utilizing GA-rough set theory and nonfinancial data to address information asymmetry. The system demonstrated excess returns compared to benchmarks across 120 tests, suggesting potential for more efficient investment strategies and contributing to financial market efficiency.",True,False,True,gemini-2.5-flash-lite,Olav,N,,2025-10-13T15:23:55.201754
d87bd95a61553bb9,A micro data approach to the identification of credit crunches,"This article presents a micro data approach to the identification of credit crunches. Using a survey among German firms which regularly queries the firms' assessment of the current willingness of banks to extend credit, we estimate the probability of a restrictive loan supply policy by time taking into account the creditworthiness of borrowers. Creditworthiness is approximated by firm-specific factors, e.g. the firms' assessment of their current business situation and their business expectations. After controlling for the return on the banks' risk-free investment alternative, which is also likely to affect the supply of loans, we derive a credit crunch indicator, which measures that part of the shift in the loan supply that is neither explained by firm-specific factors nor by the opportunity costs of providing risky loans. © 2012 Taylor and Francis Group, LLC. © 2012 Elsevier B.V., All rights reserved.","Rottmann, H.; Wollmershäuser, T.",2013,10.1080/00036846.2012.665604,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859759058&doi=10.1080%2F00036846.2012.665604&partnerID=40&md5=f41992b5331f82089cdad15d091c36c9,scopus,"This article proposes a microdata-based method to identify credit crunches by analyzing German firms' perceptions of bank credit availability. It estimates the probability of restrictive loan supply policies, accounting for borrower creditworthiness (approximated by firm-specific factors like business situation and expectations) and the opportunity cost of lending. A credit crunch indicator is derived, isolating unexplained shifts in loan supply.",False,False,True,gemini-2.5-flash-lite,Olav,N,,2025-10-13T15:24:00.126101
8fa57119b90ec594,A model-selection approach to assessing the information in the term structure using linear models and artificial neural networks,"We take a model-selection approach to the question of whether forward-interest rates are useful in predicting future spot rates, using a variety of out-of-sample forecast-based model-selection criteria—forecast mean squared error, forecast direction accuracy, and forecast-based trading- system profitability. We also examine the usefulness of a class of novel prediction models called artificial neural networks and investigate the issue of appropriate window sizes for rolling-window- based prediction methods. Results indicate that the premium of the forward rate over the spot rate helps to predict the sign of future changes in the interest rate. Furthermore, model selection based on an in-sample Schwarz information criterion (SIC) does not appear to be a reliable guide to out-of-sample performance in the case of short-term interest rates. Thus, the in-sample SIC apparently fails to offer a convenient shortcut to true out-of-sample performance measures. © 1995 Taylor & Francis Group, LLC. © 2016 Elsevier B.V., All rights reserved.","Swanson, N.R.; White, H.",1995,10.1080/07350015.1995.10524600,https://www.scopus.com/inward/record.uri?eid=2-s2.0-21844518145&doi=10.1080%2F07350015.1995.10524600&partnerID=40&md5=3fb7e2b2653ab9f836c914042957ea00,scopus,"This study uses a model-selection approach to evaluate the predictive power of forward interest rates for future spot rates, employing forecast-based criteria like mean squared error, direction accuracy, and trading system profitability. It also explores artificial neural networks (ANNs) as prediction models and investigates optimal window sizes for rolling-window methods. The findings suggest that the forward rate premium can predict the direction of future interest rate changes, but in-sample model selection criteria like the Schwarz Information Criterion (SIC) do not reliably predict out-of-sample performance for short-term rates.",True,True,True,gemini-2.5-flash-lite,Olav,Y,,2025-10-13T15:24:14.885545
6094397f5a71118e,A new portmanteau test for predictive regression models with possible embedded endogeneity,"In the widely used predictive regression model, any possible serial correlation in innovations leads to estimation bias and statistical inference distortions. Hence, it is important to pretest the existence of such serial correlation. Nevertheless, in the presence of embedded endogeneity, which is a common problem in the predictive regression setting, traditional serial correlation tests such as Box-Pierce (BP) and Ljung-Box (LB) tests are found to perform poorly. Motivated by this, we develop a new portmanteau test in this article as a pretest for serial correlation in predictive regression under possible embedded endogeneity. This test is based on the sample splitting idea and the jackknife empirical likelihood method. The asymptotic distribution of the proposed test has been derived, and the Monte Carlo simulations confirm good finite sample performances. As an illustration, we apply our proposed test in pretesting the serial correlation in predictive regression, where financial variables are used to predict the excess return of S&P 500.","Rao, Yao; Fan, Yawen; Ao, Huimin; Liu, Xiaohui",2024,10.1111/jtsa.12745,,wos,"This paper proposes a new portmanteau test to detect serial correlation in predictive regression models, particularly when endogeneity is present. The test utilizes sample splitting and jackknife empirical likelihood methods. Simulation results show good performance, and the test is illustrated with an application predicting S&P 500 excess returns using financial variables.",False,False,True,gemini-2.5-flash-lite,Olav,N,,2025-10-13T15:24:22.324484
